Table S9. OTUs greater than 0.001% of the total reads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phylum,Class,Order,Family,Genus,OTU,CDI04,PXA40,CXA31,CBJ42,CDI11,CBJ34,PBJ07,CXA28,PBJ31,PBJ47,PBJ50,PXA35,PXA38,CBJ29,CBJ37,CBJ45,CDI02,PXA36,CBJ30,CBJ36,CBJ48,CDI10,PBJ68,PBJ61,PBJ16,CBJ40,CXA32,CBJ35,PBJ04,CBJ46,PBJ14,CDI17,PXA13,CDI05,CXA19,PBJ03,PBJ01,CBJ32,PBJ54,PBJ62,PBJ66,CDI01,CDI12,CDI14,CDI18,CXA27,CXA30,PBJ67,CDI03,CXA29,PBJ06,PBJ71,CXA34,CBJ38,CDI13,CDI19,PBJ59,CDI09,CBJ39,PBJ55,PBJ49,PBJ69,PBJ28,CBJ51,PBJ60,PBJ64,CBJ33,PXA39,PBJ24,PBJ63,CDI15,PBJ26,CBJ41,CBJ43,CDI16,PBJ25,PBJ27,PBJ44,PBJ65,PBJ05,PBJ58
Bacteroidetes,Bacteroidia,Bacteroidales,[Barnesiellaceae],,New.CleanUp.ReferenceOTU4092,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,[Odoribacteraceae],Butyricimonas,4339144,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,70,0,0,1,0,3,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,[Odoribacteraceae],Butyricimonas,988375,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,26,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,23,22,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,[Odoribacteraceae],Butyricimonas,124470,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,[Odoribacteraceae],Butyricimonas,355246,0,0,0,0,0,0,0,52,0,0,65,0,0,0,0,0,0,0,0,21,0,0,0,0,77,2,0,0,0,0,0,0,0,0,1,8,0,0,4,0,50,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,1,0,0,7,15,2,0,0,0,0,18,0,0,0,0,0,0,0,16,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,[Odoribacteraceae],Butyricimonas,208479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,[Odoribacteraceae],Butyricimonas,360730,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,67,0,0,0,14,0,0,1,0,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,74,0,0,1,0,1,0,16,28,17,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,[Odoribacteraceae],Butyricimonas,New.CleanUp.ReferenceOTU13425,0,25,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0
Bacteroidetes,Bacteroidia,Bacteroidales,[Odoribacteraceae],Odoribacter,4454586,213,161,158,0,24,0,0,5,1,102,54,11,34,62,110,1,0,0,0,0,0,0,49,303,145,4,43,0,242,100,0,115,0,0,74,208,1,215,1,105,34,130,1,17,0,109,581,11,0,92,0,5,0,1,0,20,56,26,3,71,0,0,0,206,114,41,4,43,0,9,54,0,0,0,529,0,0,0,21,1,0
Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],[Prevotella],546557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],[Prevotella],338381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,954,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],[Prevotella],New.CleanUp.ReferenceOTU11686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],[Prevotella],New.CleanUp.ReferenceOTU11981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],[Prevotella],New.CleanUp.ReferenceOTU12110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],Paraprevotella,165118,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,2,0,18,0,0,0,0,0,1,9,0,0,0,457,0,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],Paraprevotella,366147,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,2,0,0,0,16,0,17,0,3,2,425,0,0,511,0,0,119,0,99,1,0,82,0,0,0,0,0,0,0,52,0,0,2,0,0,0,0,26,97,0,0,0,0,0,39,0,0,0,0,0,0,0,0,3,0,1
Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],YRC22,New.CleanUp.ReferenceOTU486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,316761,0,4,0,0,0,0,0,0,0,3,0,0,3,0,10,0,0,0,1,7,0,0,0,0,0,0,0,24,0,0,0,0,36,0,1,0,0,0,0,1,5,0,0,0,5,1,0,1,3,0,0,0,1,10,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,6,3,0,0,0,0,0,0,2,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,New.CleanUp.ReferenceOTU6165,0,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,22,0,0,0,3,0,0,1,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,New.CleanUp.ReferenceOTU9057,16,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,27,0,0,0,4,0,52,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,8,0,50,0,0,0,1,0,0,0,0,0,0,1,0,18,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,New.CleanUp.ReferenceOTU9106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,27,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,191439,0,0,1,0,1,0,0,0,2,1,1,1,2,2,2,1,1,1,1,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,193591,2,4,31,0,31,2,0,10,19,5,5,10,12,1,8,1,21,25,8,12,29,24,0,6,3,2,21,10,0,12,3,1,12,8,5,0,19,11,25,3,2,5,3,1,16,8,14,7,48,15,10,7,11,15,20,4,6,6,2,2,3,2,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,4343580,0,0,1,0,2,1,0,2,2,0,0,0,0,4,2,0,1,1,0,5,0,1,1,2,0,1,4,1,0,0,0,0,3,0,0,0,6,1,3,1,0,1,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,176660,0,1,0,0,0,0,0,1,0,7,0,0,0,0,4,0,0,0,5,9,4,0,0,0,1,0,5,1,0,0,0,0,0,0,0,1,0,0,1,2,5,1,0,0,0,4,0,1,0,1,0,0,1,4,0,0,2,0,0,0,3,0,0,2,2,0,0,8,0,0,0,5,5,0,0,0,0,0,0,3,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,364179,4,39,0,0,11,0,5,0,0,100,639,0,0,0,4,0,0,0,0,0,0,0,6,25,128,0,2,85,0,5,0,6,0,0,33,2,0,0,0,11,185,3,0,0,0,1,0,2,0,1,0,1,2,0,0,0,36,0,0,15,2,0,0,13,314,22,0,21,1,1,11,0,103,0,0,0,0,0,66,267,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,3472078,2,31,13,0,1,2,57,25,13,37,17,15,12,0,26,4,10,74,0,0,14,0,7,0,0,25,21,1,1,1,9,17,21,4,0,4,0,2,25,0,14,0,5,0,4,0,4,2,28,0,0,2,2,31,48,0,1,6,14,9,8,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,327050,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,3439403,0,3,3,0,3,0,0,1,3,7,4,0,0,1,6,0,0,1,2,4,4,2,2,0,1,1,3,1,0,2,0,1,3,1,0,0,0,0,3,2,1,0,1,0,3,0,3,1,8,2,0,0,0,5,3,0,2,4,0,0,0,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,3256931,3,0,27,0,20,0,1,21,11,8,1,8,9,2,6,1,12,6,3,8,2,3,0,1,0,5,794,2,0,4,1,0,21,30,9,0,15,8,38,6,1,4,23,0,8,1,17,4,9,5,4,10,549,16,1080,1,1,8,1,0,0,1,2,1,0,6,0,0,0,0,2,1,0,0,0,0,0,0,0,4,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,1740498,2,1,4,0,3,0,0,2,2,0,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,1,1,0,2,2,1,0,2,0,3,1,0,0,0,0,0,1,0,1,1,1,1,74,0,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,3426658,0,0,1,0,4,0,0,1,2,1,2,0,1,0,0,0,0,1,0,1,2,2,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,4357712,0,1,0,0,2,0,0,3,2,0,0,0,2,1,3,0,2,0,1,2,2,4,0,0,3,1,2,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,1,1,2,0,5,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,208949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,364926,1,952,0,0,0,1,0,678,1,3545,8,10,0,58,3476,2,2,0,2683,4168,5113,0,0,181,152,11,2397,1952,0,0,0,163,732,0,615,668,1,0,32,872,3447,573,0,134,1975,1760,1,642,0,1964,0,140,2157,4404,0,261,1586,25,4,0,2135,0,448,531,2867,1501,0,2731,8,35,1,1683,1725,0,2,0,0,0,1123,829,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,205904,0,0,1,0,1,2,0,2,6,0,0,0,1,0,1,1,1,2,0,4,3,4,0,0,0,0,0,1,0,1,0,0,0,1,1,0,6,1,2,0,0,0,0,0,0,0,0,1,2,3,0,2,1,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,185476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,312140,1,1,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,2,4,3,0,2,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,3443256,0,3,0,0,1,1,3,0,1,1,2,2,0,0,0,0,2,5,2,1,0,2,0,1,2,1,0,0,2,0,0,1,0,0,0,0,0,2,3,1,0,0,1,0,5,1,0,0,2,0,3,0,0,3,1,1,0,1,2,4,1,0,0,0,2,1,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,208972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,198449,0,5,25,0,4,1,13,14,9,8,59,12,16,4,14,0,12,3,2,15,11,0,17,0,0,6,1,19,34,5,3,1,36,7,0,3,27,2,38,3,16,3,5,0,20,1,15,1,22,1,11,2,3,9,61,0,5,21,51,18,2,88,1,2,1,4,0,8,0,0,1,16,0,0,0,0,0,0,0,2,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,3785400,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,352825,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3538,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,2851803,0,0,1,0,3,0,0,0,3,0,0,0,0,1,0,0,2,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4,0,2,0,0,0,0,0,3,0,1,0,0,1,0,1,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,261878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,1105984,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,198788,2,0,2,0,8,1,5,1,1,1,6,3,0,1,1,0,1,0,1,1,1,2,0,0,6,0,1,2,10,0,0,1,0,0,1,5,1,2,2,0,0,0,11,0,5,0,0,0,3,0,2,0,0,2,1,0,0,0,9,23,8,6,2,0,1,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,3887769,0,3,1,0,4,1,0,1,1,2,2,0,2,1,1,1,1,4,0,1,3,3,0,0,1,0,1,4,0,2,2,0,1,2,1,0,3,2,5,2,0,0,0,0,5,2,1,1,2,0,5,2,4,4,2,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,849393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,364029,2,6,4,0,22,1,0,14,13,12,4,3,6,9,5,0,14,2,4,4,4,6,5,4,2,1,5,15,0,5,2,0,13,1,2,1,9,1,9,2,1,1,0,0,14,6,7,7,26,6,7,2,2,2,3,1,4,1,1,0,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,308598,0,1,0,0,0,0,1,0,0,0,6,3,0,0,0,0,0,2,0,0,0,0,2,0,0,2,2,0,3,2,1,0,2,4,0,1,0,1,2,0,0,0,3,0,0,0,7,1,3,1,0,2,1,2,5,0,4,3,6,2,0,6,0,1,1,0,1,1,0,0,0,3,5,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,364903,2416,0,0,9237,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,2,0,1645,2853,127,0,0,0,0,1937,0,0,4,3537,0,0,1,0,0,0,4,1,0,0,0,0,0,5,3420,0,0,2,2,0,2002,9,33,0,0,0,0,0,1545,0,2169,1,0,0,18,0,3921,4,130,0,3,2,0,93,2,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,513445,23,48,59,0,154,23,0,89,104,63,25,30,630,59,958,16,156,61,55,51,64,330,14,22,106,25,81,222,0,83,11,42,134,289,147,3,1308,23,636,130,6,10,16,3,80,27,77,31,220,163,82,147,274,1462,510,45,64,43,19,2,4,47,92,10,11,29,0,1,0,2,51,3,0,0,2,0,0,0,8,12,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,2859978,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,4451152,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,18,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,270094,0,0,2,0,3,0,1,1,1,8,0,3,1,2,2,0,1,3,1,0,7,3,0,1,0,0,4,5,0,1,0,0,5,0,0,0,5,3,3,3,1,0,0,0,3,4,1,0,7,0,3,1,1,1,3,1,0,5,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,2198356,0,0,2,0,1,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,316132,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,2,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,192684,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,2,0,0,0,2,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,2,1,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,187623,0,0,0,0,0,0,5,0,0,2,1,0,0,1,0,0,0,2,4,1,0,0,0,0,0,0,0,0,17,0,0,0,2,0,0,0,1,0,2,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,0,1,2,5,1,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,2874602,0,0,1,0,5,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,3,0,0,0,0,7,1,0,0,1,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,191483,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,4,1,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,182157,0,2,16,0,7,1,3,2,2,11,33,7,5,1,2,0,15,7,0,2,11,0,6,0,1,3,6,0,3,8,1,0,19,1,0,0,4,2,1,0,3,1,4,0,0,0,4,2,9,2,0,3,0,0,62,1,3,25,5,7,1,28,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,1,7,0
